,Zini,MH,logAge,Mini,int_IMF,Mass,Log luminosity,Log effective temperature,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Absolute magnitude,G_BPmag,G_RPmag,Color index
269,0.0152,0.01508,8.0,5.3145947456,2.6155820022,5.118,4.325,3.5156,-0.164,8.0,0.899,0.402,364.23,173.98,110.26,83.76,69.29,2.0,-2.82e-06,0.07,0.6125,0.3722,0.00161,0.003335,0.005344,-1.0,0.01532,-6.043,-4.071,-1.689,-5.45,3.761
270,0.0152,0.01508,8.0,5.3146009445,2.6155820301,5.116,4.352,3.5119,-0.205,8.0,0.899,0.402,388.35,187.6,118.49,90.11,74.56,2.0,-3.74e-06,0.1,0.6125,0.3722,0.00161,0.003335,0.005344,-1.0,0.01532,-6.111,-3.958,-1.414,-5.368,3.9540000000000006
271,0.0152,0.01508,8.0,5.3146095276,2.6155820686,5.114,4.369,3.5097,-0.231,8.0,0.899,0.402,403.25,196.55,123.88,94.28,78.02,2.0,-4.45e-06,0.14,0.6125,0.3722,0.00161,0.003336,0.005344,-1.0,0.01532,-6.152,-3.862,-1.202,-5.294,4.092
272,0.0152,0.01508,8.0,5.314620018,2.6155821157,5.112,4.38,3.5081,-0.249,8.0,0.899,0.402,413.86,202.97,127.75,97.26,80.49,0.0,-5.01e-06,0.16,0.6125,0.3722,0.00161,0.003336,0.005344,-1.0,0.01532,-6.18,-3.797,-1.067,-5.243,4.176
273,0.0152,0.01508,8.0,5.3146338463,2.6155821778,5.108,4.39,3.5066,-0.265,8.0,0.899,0.402,423.66,208.94,131.33,100.04,82.79,0.0,-5.57e-06,0.18,0.6125,0.3722,0.00161,0.003336,0.005343,-1.0,0.01532,-6.205,-3.738,-0.944,-5.197,4.253
274,0.0152,0.01508,8.0,5.3146510124,2.6155822549,5.104,4.401,3.505,-0.283,8.0,0.899,0.402,434.78,215.76,135.41,103.2,85.42,0.0,-6.27e-06,0.21,0.6125,0.3722,0.00161,0.003337,0.005343,-1.0,0.01532,-6.233,-3.655,-0.778,-5.129,4.350999999999999
275,0.0152,0.01508,8.0,5.3146510124,2.6155822549,5.104,4.594,3.4793,-0.579,8.0,0.899,0.402,669.43,368.12,225.55,173.26,143.59,0.0,-4.65e-05,1.52,0.6125,0.3722,0.00161,0.003337,0.005343,-1.0,0.01532,-6.714,-1.339,3.129,-3.159,6.288
276,0.0152,0.01508,8.0,5.3146514893,2.615582257,5.103,4.572,3.4821,-0.546,8.0,0.899,0.402,638.15,346.95,213.15,163.59,135.56,0.0,-3.73e-05,1.21,0.6125,0.3722,0.00161,0.003337,0.005343,-1.0,0.01532,-6.661,-1.832,2.351,-3.588,5.939
277,0.0152,0.01508,8.0,5.3146524429,2.6155822613,5.103,4.523,3.4888,-0.47,8.0,0.899,0.402,571.04,302.37,186.91,143.16,118.59,0.0,-2.22e-05,0.69,0.6125,0.3722,0.00161,0.003337,0.005343,-1.0,0.01532,-6.537,-2.682,0.999,-4.322,5.321
278,0.0152,0.01508,8.0,5.3146543503,2.6155822698,5.102,4.45,3.4985,-0.358,8.0,0.899,0.402,484.73,246.85,153.99,117.6,97.37,0.0,-1.04e-05,0.31,0.6125,0.3722,0.00161,0.003338,0.005343,-1.0,0.01532,-6.354,-3.403,-0.248,-4.93,4.6819999999999995
279,0.0152,0.01508,8.0,5.3146572113,2.6155822827,5.101,4.33,3.5144,-0.175,8.0,0.899,0.402,371.24,177.43,112.34,85.37,70.63,2.0,-3.01e-06,0.08,0.6125,0.3722,0.001609,0.003339,0.005343,-1.0,0.01532,-6.056,-4.031,-1.601,-5.419,3.8179999999999996
280,0.0152,0.01508,8.0,5.3146619797,2.6155823041,5.1,4.366,3.5096,-0.23,8.0,0.899,0.401,402.1,195.87,123.47,93.97,77.76,2.0,-4.36e-06,0.13,0.6125,0.3722,0.001608,0.00334,0.005343,-1.0,0.01532,-6.145,-3.859,-1.202,-5.291,4.089
281,0.0152,0.01508,8.0,5.3146691322,2.6155823362,5.098,4.392,3.5061,-0.27,8.0,0.9,0.401,426.16,210.49,132.25,100.76,83.39,0.0,-5.7e-06,0.18,0.6125,0.3722,0.001607,0.003341,0.005342,-1.0,0.01533,-6.209,-3.717,-0.903,-5.179,4.276
282,0.0152,0.01508,8.0,5.3146781921,2.6155823769,5.095,4.406,3.504,-0.293,8.0,0.9,0.401,440.91,219.55,137.68,104.96,86.88,0.0,-6.67e-06,0.24,0.6125,0.3722,0.001606,0.003344,0.005342,-1.0,0.01533,-6.246,-3.592,-0.661,-5.078,4.417
283,0.0152,0.01508,8.0,5.3146896362,2.6155824283,5.091,4.415,3.5027,-0.308,8.0,0.9,0.4,450.46,225.46,141.22,107.7,89.15,0.0,-7.35e-06,0.19,0.6125,0.3722,0.001604,0.003347,0.005341,-1.0,0.01533,-6.269,-3.647,-0.72,-5.128,4.408
284,0.0152,0.01508,8.0,5.314704895,2.6155824968,5.086,4.423,3.5016,-0.32,8.0,0.9,0.4,458.5,230.46,144.2,110.02,91.08,0.0,-7.96e-06,0.22,0.6125,0.3722,0.001602,0.00335,0.005341,-1.0,0.01533,-6.287,-3.584,-0.598,-5.077,4.479
285,0.0152,0.01508,8.0,5.3147230148,2.6155825781,5.08,4.431,3.5003,-0.333,8.0,0.9,0.399,467.26,235.94,147.47,112.56,93.18,0.0,-8.67e-06,0.25,0.6124,0.3722,0.0016,0.003355,0.00534,-1.0,0.01533,-6.306,-3.513,-0.46,-5.019,4.559
286,0.0152,0.01508,8.0,5.3147230148,2.6155825781,5.08,4.623,3.4744,-0.63,8.0,0.9,0.399,720.08,403.09,245.95,189.21,156.84,0.0,-6.43e-05,2.15,0.6124,0.3722,0.001599,0.003355,0.00534,-1.0,0.01533,-6.788,-0.337,4.684,-2.274,6.958
287,0.0152,0.01508,8.0,5.3147234917,2.6155825803,5.079,4.602,3.4773,-0.597,8.0,0.9,0.399,686.59,380.01,232.48,178.69,148.1,0.0,-5.16e-05,1.67,0.6124,0.3722,0.001599,0.003355,0.00534,-1.0,0.01533,-6.735,-1.086,3.525,-2.938,6.463
288,0.0152,0.01508,8.0,5.3147244453,2.6155825846,5.079,4.552,3.4839,-0.521,8.0,0.9,0.399,614.45,331.2,203.88,156.39,129.57,0.0,-3.08e-05,0.95,0.6124,0.3722,0.001599,0.003356,0.00534,-1.0,0.01533,-6.611,-2.224,1.725,-3.929,5.654
289,0.0152,0.01508,8.0,5.3147263527,2.6155825931,5.078,4.479,3.4937,-0.409,8.0,0.9,0.399,521.61,270.4,167.97,128.46,106.39,0.0,-1.44e-05,0.42,0.6124,0.3722,0.001598,0.003358,0.00534,-1.0,0.01533,-6.428,-3.139,0.228,-4.708,4.936
290,0.0152,0.01508,8.0,5.3147296906,2.6155826081,5.076,4.36,3.5097,-0.226,8.0,0.9,0.398,399.24,194.18,122.43,93.18,77.1,2.0,-4.18e-06,0.12,0.6124,0.3722,0.001596,0.00336,0.005339,-1.0,0.01533,-6.131,-3.863,-1.218,-5.292,4.074
291,0.0152,0.01508,8.0,5.3147349358,2.6155826317,5.074,4.396,3.5049,-0.281,8.0,0.9,0.398,432.71,214.54,134.67,102.65,84.96,0.0,-6.07e-06,0.2,0.6124,0.3722,0.001593,0.003364,0.005339,-1.0,0.01533,-6.22,-3.657,-0.79,-5.13,4.34
292,0.0152,0.01508,8.0,5.3147420883,2.6155826638,5.071,4.422,3.5013,-0.321,8.0,0.9,0.397,458.81,230.69,144.33,110.13,91.17,0.0,-7.95e-06,0.22,0.6124,0.3722,0.001589,0.003369,0.005339,-1.0,0.01533,-6.284,-3.573,-0.579,-5.067,4.488
293,0.0152,0.01508,8.0,5.3147516251,2.6155827066,5.066,4.437,3.4992,-0.345,8.0,0.901,0.396,475.01,240.83,150.38,114.82,95.06,0.0,-9.33e-06,0.27,0.6124,0.3722,0.001584,0.003377,0.005338,-1.0,0.01533,-6.322,-3.45,-0.345,-4.966,4.621
294,0.0152,0.01508,8.0,5.3147640228,2.6155827622,5.06,4.446,3.4978,-0.361,8.0,0.901,0.394,485.78,247.63,154.43,117.97,97.67,0.0,-1.03e-05,0.31,0.6124,0.3722,0.001577,0.003386,0.005338,-1.0,0.01533,-6.345,-3.371,-0.202,-4.9,4.698
295,0.0152,0.01508,8.0,5.3147797585,2.6155828329,5.053,4.454,3.4966,-0.374,8.0,0.901,0.392,495.11,253.56,157.95,120.71,99.94,0.0,-1.13e-05,0.34,0.6124,0.3722,0.001568,0.003398,0.005337,-1.0,0.01534,-6.364,-3.303,-0.078,-4.843,4.765
296,0.0152,0.01508,8.0,5.3147988319,2.6155829185,5.044,4.462,3.4952,-0.388,8.0,0.901,0.389,505.4,260.13,161.85,123.74,102.46,0.0,-1.24e-05,0.37,0.6124,0.3722,0.001557,0.003413,0.005336,-1.0,0.01534,-6.385,-3.227,0.059,-4.78,4.839
297,0.0152,0.01508,8.0,5.3147988319,2.6155829185,5.044,4.654,3.4691,-0.685,8.0,0.901,0.389,779.55,445.07,270.31,208.31,172.71,0.0,-9.16e-05,3.04,0.6124,0.3722,0.001557,0.003414,0.005336,-1.0,0.01534,-6.866,1.027,6.776,-1.058,7.834
298,0.0152,0.01508,8.0,5.3147993088,2.6155829207,5.044,4.633,3.4719,-0.653,8.0,0.901,0.389,743.41,419.64,255.54,196.76,163.11,0.0,-7.35e-05,2.51,0.6124,0.3722,0.001556,0.003414,0.005336,-1.0,0.01534,-6.813,0.216,5.528,-1.78,7.308
299,0.0152,0.01508,8.0,5.3148002625,2.615582925,5.043,4.584,3.4786,-0.577,8.0,0.901,0.389,665.3,365.71,224.08,172.18,142.69,0.0,-4.4e-05,1.46,0.6124,0.3722,0.001555,0.003416,0.005336,-1.0,0.01534,-6.69,-1.39,3.032,-3.201,6.2330000000000005
300,0.0152,0.01508,8.0,5.3148026466,2.6155829357,5.042,4.511,3.4885,-0.464,8.0,0.901,0.388,564.66,298.45,184.55,141.38,117.11,0.0,-2.06e-05,0.64,0.6124,0.3722,0.001553,0.003419,0.005336,-1.0,0.01534,-6.508,-2.722,0.917,-4.353,5.27
301,0.0152,0.01508,8.0,5.3148059845,2.6155829506,5.039,4.392,3.5047,-0.28,8.0,0.901,0.387,431.65,213.95,134.29,102.38,84.73,0.0,-5.95e-06,0.2,0.6124,0.3722,0.001548,0.003424,0.005336,-1.0,0.01534,-6.209,-3.65,-0.783,-5.122,4.3389999999999995
302,0.0152,0.01508,8.0,5.3148112297,2.6155829742,5.036,4.427,3.4998,-0.336,8.0,0.901,0.385,467.73,236.34,147.68,112.76,93.34,0.0,-8.62e-06,0.25,0.6124,0.3722,0.001542,0.003432,0.005335,-1.0,0.01534,-6.297,-3.486,-0.419,-4.994,4.575
303,0.0152,0.01508,8.0,5.3148193359,2.6155830106,5.031,4.452,3.4963,-0.375,8.0,0.901,0.383,495.54,253.89,158.13,120.87,100.07,0.0,-1.12e-05,0.34,0.6124,0.3722,0.001533,0.003443,0.005335,-1.0,0.01535,-6.36,-3.288,-0.056,-4.829,4.773
304,0.0152,0.01508,8.0,5.3148293495,2.6155830555,5.025,4.467,3.4942,-0.399,8.0,0.902,0.38,512.48,264.72,164.56,125.87,104.22,0.0,-1.31e-05,0.4,0.6124,0.3722,0.001521,0.003459,0.005335,-1.0,0.01535,-6.396,-3.169,0.16,-4.73,4.890000000000001
305,0.0152,0.01508,8.0,5.314842701,2.6155831155,5.016,4.475,3.4929,-0.413,8.0,0.902,0.376,523.43,271.77,168.74,129.12,106.92,0.0,-1.44e-05,0.43,0.6124,0.3722,0.001506,0.003478,0.005334,-1.0,0.01535,-6.418,-3.093,0.294,-4.666,4.96
306,0.0152,0.01508,8.0,5.3148598671,2.6155831926,5.006,4.482,3.4917,-0.426,8.0,0.902,0.372,532.64,277.75,172.28,131.88,109.21,0.0,-1.56e-05,0.46,0.6124,0.3722,0.001486,0.003503,0.005333,-1.0,0.01536,-6.435,-3.028,0.405,-4.612,5.017
307,0.0152,0.01508,8.0,5.3148803711,2.6155832846,4.993,4.489,3.4905,-0.439,8.0,0.902,0.366,542.64,284.28,176.13,134.89,111.71,0.0,-1.7e-05,0.51,0.6124,0.3723,0.001462,0.003533,0.005332,-1.0,0.01536,-6.453,-2.929,0.57,-4.528,5.098
308,0.0152,0.01508,8.0,5.3148803711,2.6155832846,4.993,4.681,3.4641,-0.737,8.0,0.902,0.365,837.51,487.03,294.53,227.36,188.53,0.0,-0.000126,4.33,0.6124,0.3723,0.001461,0.003534,0.005332,-1.0,0.01536,-6.933,2.926,9.579,0.674,8.905000000000001
309,0.0152,0.01508,8.0,5.3148808479,2.6155832867,4.992,4.66,3.467,-0.704,8.0,0.902,0.365,798.84,459.29,278.49,214.79,178.08,0.0,-0.000101,3.42,0.6124,0.3723,0.001461,0.003535,0.005332,-1.0,0.01536,-6.881,1.615,7.649,-0.525,8.174
310,0.0152,0.01508,8.0,5.3148818016,2.615583291,4.991,4.611,3.4737,-0.628,8.0,0.902,0.365,714.96,400.25,244.19,187.96,155.78,0.0,-6.06e-05,2.08,0.6124,0.3723,0.001459,0.003538,0.005332,-1.0,0.01536,-6.758,-0.417,4.544,-2.342,6.885999999999999
311,0.0152,0.01508,8.0,5.3148841858,2.6155833017,4.99,4.538,3.4837,-0.516,8.0,0.902,0.364,606.71,326.51,201.04,154.28,127.81,0.0,-2.84e-05,0.9,0.6124,0.3723,0.001454,0.003543,0.005332,-1.0,0.01536,-6.576,-2.278,1.618,-3.972,5.59
312,0.0152,0.01508,8.0,5.3148880005,2.6155833189,4.987,4.419,3.5001,-0.331,8.0,0.902,0.362,463.21,233.62,146.03,111.51,92.3,0.0,-8.18e-06,0.23,0.6124,0.3723,0.001448,0.003551,0.005332,-1.0,0.01537,-6.276,-3.494,-0.446,-4.998,4.5520000000000005
313,0.0152,0.01508,8.0,5.3148937225,2.6155833445,4.982,4.453,3.4952,-0.385,8.0,0.902,0.359,501.69,257.95,160.51,122.76,101.63,0.0,-1.18e-05,0.36,0.6124,0.3723,0.001437,0.003563,0.005332,-1.0,0.01537,-6.364,-3.22,0.057,-4.77,4.827
314,0.0152,0.01508,8.0,5.3149018288,2.6155833809,4.975,4.478,3.4917,-0.425,8.0,0.903,0.356,530.9,276.74,171.65,131.42,108.83,0.0,-1.53e-05,0.46,0.6124,0.3723,0.001423,0.003581,0.005332,-1.0,0.01537,-6.425,-3.023,0.408,-4.606,5.014
315,0.0152,0.01508,8.0,5.314912796,2.6155834302,4.967,4.491,3.4896,-0.447,8.0,0.903,0.351,548.26,288.04,178.34,136.63,113.15,0.0,-1.77e-05,0.55,0.6124,0.3723,0.001403,0.003605,0.005331,-1.0,0.01537,-6.459,-2.851,0.693,-4.46,5.153
316,0.0152,0.01508,8.0,5.3149271011,2.6155834944,4.955,4.499,3.4883,-0.461,8.0,0.903,0.345,559.0,295.11,182.5,139.88,115.85,0.0,-1.94e-05,0.62,0.6124,0.3723,0.001378,0.003636,0.005331,-1.0,0.01538,-6.478,-2.733,0.88,-4.358,5.2379999999999995
317,0.0152,0.01508,8.0,5.3149447441,2.6155835736,4.941,4.505,3.4873,-0.472,8.0,0.903,0.337,567.61,300.83,185.87,142.52,118.03,0.0,-2.07e-05,0.67,0.6123,0.3723,0.001346,0.003675,0.00533,-1.0,0.01539,-6.492,-2.636,1.032,-4.275,5.307
318,0.0152,0.01508,8.0,5.3149666786,2.6155836721,4.924,4.51,3.4862,-0.483,8.0,0.903,0.327,576.75,306.94,189.46,145.33,120.36,0.0,-2.23e-05,0.73,0.6123,0.3723,0.001306,0.003723,0.005329,-1.0,0.01539,-6.506,-2.534,1.193,-4.187,5.380000000000001
319,0.0152,0.01508,8.0,5.3149666786,2.6155836721,4.923,4.702,3.4596,-0.782,8.0,0.903,0.327,863.63,-1.0,-1.0,-1.0,-1.0,0.0,-0.000165,5.56,0.6123,0.3723,0.001306,0.003724,0.005329,-1.0,0.01539,-6.986,4.708,12.19,2.307,9.883
320,0.0152,0.01508,8.0,5.3149671555,2.6155836742,4.923,4.681,3.4624,-0.75,8.0,0.903,0.326,849.68,496.68,300.0,231.77,192.18,0.0,-0.000133,4.66,0.6123,0.3723,0.001305,0.003725,0.005329,-1.0,0.01539,-6.934,3.413,10.283,1.12,9.163
321,0.0152,0.01508,8.0,5.3149681091,2.6155836785,4.921,4.632,3.4692,-0.673,8.0,0.903,0.326,760.53,432.81,263.05,202.81,168.11,0.0,-7.96e-05,2.8,0.6123,0.3723,0.001302,0.003728,0.005329,-1.0,0.0154,-6.811,0.708,6.262,-1.339,7.600999999999999
322,0.0152,0.01508,8.0,5.3149704933,2.6155836892,4.919,4.56,3.4793,-0.561,8.0,0.904,0.325,645.27,352.9,216.46,166.39,137.85,0.0,-3.73e-05,1.29,0.6123,0.3723,0.001297,0.003734,0.005329,-1.0,0.0154,-6.629,-1.615,2.648,-3.393,6.041
323,0.0152,0.01508,8.0,5.3149747849,2.6155837085,4.915,4.439,3.4959,-0.374,8.0,0.904,0.322,491.97,251.95,156.9,120.01,99.35,0.0,-1.07e-05,0.33,0.6123,0.3723,0.001288,0.003744,0.005329,-1.0,0.0154,-6.328,-3.253,-0.02,-4.794,4.774
324,0.0152,0.01508,8.0,5.3149805069,2.6155837342,4.909,4.474,3.491,-0.429,8.0,0.904,0.319,532.46,277.99,172.35,132.03,109.31,0.0,-1.54e-05,0.46,0.6123,0.3723,0.001275,0.00376,0.005329,-1.0,0.0154,-6.414,-2.977,0.472,-4.565,5.037000000000001
325,0.0152,0.01508,8.0,5.31498909,2.6155837727,4.901,4.497,3.4875,-0.467,8.0,0.904,0.315,562.6,297.71,183.99,141.1,116.85,0.0,-1.98e-05,0.64,0.6123,0.3723,0.001257,0.003782,0.005328,-1.0,0.0154,-6.474,-2.665,0.977,-4.298,5.275
326,0.0152,0.01508,8.0,5.3150005341,2.6155838241,4.89,4.51,3.4856,-0.488,8.0,0.904,0.308,579.86,309.16,190.74,146.36,121.21,0.0,-2.27e-05,0.75,0.6123,0.3723,0.001232,0.003812,0.005328,-1.0,0.01541,-6.505,-2.483,1.267,-4.142,5.409000000000001
327,0.0152,0.01508,8.0,5.315015316,2.6155838904,4.876,4.516,3.4844,-0.5,8.0,0.904,0.3,589.79,315.82,194.65,149.43,123.76,0.0,-2.45e-05,0.81,0.6123,0.3723,0.0012,0.003851,0.005327,-1.0,0.01542,-6.521,-2.376,1.437,-4.05,5.487
328,0.0152,0.01508,8.0,5.3150343895,2.615583976,4.858,4.52,3.4835,-0.51,8.0,0.904,0.29,597.09,320.79,197.55,151.71,125.65,0.0,-2.59e-05,0.86,0.6123,0.3723,0.001159,0.003901,0.005327,-1.0,0.01542,-6.531,-2.293,1.566,-3.979,5.545
329,0.0152,0.01508,8.0,5.3150572777,2.6155840788,4.836,4.524,3.4827,-0.519,8.0,0.905,0.277,604.43,325.82,200.49,154.03,127.57,0.0,-2.73e-05,0.91,0.6123,0.3723,0.001108,0.003961,0.005326,-1.0,0.01543,-6.54,-2.209,1.698,-3.907,5.605
330,0.0152,0.01508,8.0,5.3150572777,2.6155840788,4.835,4.716,3.4558,-0.818,8.0,0.905,0.278,855.86,-1.0,-1.0,-1.0,-1.0,0.0,-0.000202,6.97,0.6122,0.3723,0.00111,0.003962,0.005326,-1.0,0.01544,-7.019,6.607,14.874,4.088,10.786000000000001
331,0.0152,0.01508,8.0,5.3150577545,2.6155840809,4.835,4.695,3.4586,-0.786,8.0,0.905,0.278,855.81,-1.0,-1.0,-1.0,-1.0,0.0,-0.000163,5.65,0.6122,0.3723,0.001109,0.003963,0.005326,-1.0,0.01544,-6.968,4.855,12.401,2.444,9.957
332,0.0152,0.01508,8.0,5.315059185,2.6155840874,4.833,4.646,3.4655,-0.71,8.0,0.905,0.277,797.78,460.26,278.84,215.33,178.48,0.0,-9.8e-05,3.52,0.6122,0.3723,0.001106,0.003966,0.005325,-1.0,0.01544,-6.845,1.802,7.902,-0.352,8.254
333,0.0152,0.01508,8.0,5.3150615692,2.6155840981,4.83,4.573,3.4756,-0.597,8.0,0.905,0.276,676.8,375.1,229.35,176.58,146.29,0.0,-4.6e-05,1.62,0.6122,0.3723,0.001101,0.003973,0.005325,-1.0,0.01544,-6.664,-1.068,3.504,-2.915,6.4190000000000005
334,0.0152,0.01508,8.0,5.3150658607,2.6155841173,4.826,4.453,3.4925,-0.409,8.0,0.905,0.273,515.3,267.19,165.88,127.08,105.19,0.0,-1.31e-05,0.42,0.6122,0.3723,0.001091,0.003984,0.005325,-1.0,0.01544,-6.362,-3.049,0.328,-4.621,4.949000000000001
335,0.0152,0.01508,8.0,5.3150720596,2.6155841451,4.819,4.487,3.4876,-0.464,8.0,0.905,0.27,557.41,294.66,182.13,139.73,115.7,0.0,-1.88e-05,0.63,0.6122,0.3723,0.001077,0.004001,0.005325,-1.0,0.01544,-6.447,-2.672,0.952,-4.3,5.252
336,0.0152,0.01508,8.0,5.3150806427,2.6155841837,4.809,4.51,3.4842,-0.501,8.0,0.905,0.265,588.18,315.1,194.16,149.13,123.49,0.0,-2.41e-05,0.81,0.6122,0.3723,0.001057,0.004026,0.005324,-1.0,0.01544,-6.505,-2.353,1.463,-4.028,5.491
337,0.0152,0.01508,8.0,5.3150930405,2.6155842393,4.795,4.522,3.4823,-0.521,8.0,0.905,0.258,605.24,326.59,200.91,154.41,127.87,0.0,-2.74e-05,0.92,0.6122,0.3723,0.001029,0.004058,0.005324,-1.0,0.01545,-6.534,-2.178,1.74,-3.879,5.619
338,0.0152,0.01508,8.0,5.3151082993,2.6155843078,4.778,4.527,3.4813,-0.532,8.0,0.906,0.249,614.49,332.92,204.61,157.31,130.28,0.0,-2.94e-05,1.02,0.6122,0.3724,0.0009935,0.0041,0.005323,-1.0,0.01545,-6.547,-2.008,2.005,-3.73,5.734999999999999
339,0.0152,0.01508,8.0,5.3151278496,2.6155843956,4.756,4.53,3.4805,-0.54,8.0,0.906,0.238,620.8,337.32,207.17,159.34,131.96,0.0,-3.08e-05,1.09,0.6122,0.3724,0.0009485,0.004153,0.005322,-1.0,0.01546,-6.554,-1.883,2.197,-3.62,5.817
340,0.0152,0.01508,8.0,5.3151521683,2.6155845048,4.729,4.532,3.4797,-0.548,8.0,0.906,0.224,626.95,341.66,209.68,161.34,133.61,0.0,-3.21e-05,1.16,0.6122,0.3724,0.000893,0.004218,0.005321,-1.0,0.01547,-6.56,-1.76,2.387,-3.512,5.899
341,0.0152,0.01508,8.0,5.3151521683,2.6155845048,4.729,4.724,3.4527,-0.848,8.0,0.906,0.225,846.34,-1.0,-1.0,-1.0,-1.0,0.0,-0.000237,8.27,0.6121,0.3724,0.0008971,0.00422,0.00532,-1.0,0.01548,-7.039,8.286,17.201,5.672,11.529
342,0.0152,0.01508,8.0,5.3151526451,2.6155845069,4.728,4.703,3.4555,-0.816,8.0,0.906,0.225,846.28,-1.0,-1.0,-1.0,-1.0,0.0,-0.000192,6.85,0.6121,0.3724,0.0008962,0.004221,0.00532,-1.0,0.01548,-6.988,6.469,14.67,3.96,10.71
343,0.0152,0.01508,8.0,5.3151540756,2.6155845133,4.726,4.654,3.4624,-0.74,8.0,0.906,0.224,827.92,483.34,292.03,225.86,187.21,0.0,-0.000115,4.34,0.6121,0.3724,0.0008935,0.004224,0.00532,-1.0,0.01548,-6.866,3.013,9.669,0.758,8.911000000000001
344,0.0152,0.01508,8.0,5.3151564598,2.615584524,4.723,4.582,3.4726,-0.627,8.0,0.906,0.223,702.58,393.87,240.18,185.2,153.43,0.0,-5.42e-05,2.01,0.6121,0.3724,0.0008882,0.00423,0.00532,-1.0,0.01548,-6.684,-0.431,4.478,-2.348,6.826
345,0.0152,0.01508,8.0,5.3151607513,2.6155845433,4.718,4.461,3.4896,-0.439,8.0,0.906,0.22,534.55,280.09,173.43,133.07,110.15,0.0,-1.54e-05,0.5,0.6121,0.3724,0.0008793,0.004241,0.00532,-1.0,0.01548,-6.382,-2.859,0.635,-4.457,5.092
346,0.0152,0.01508,8.0,5.3151674271,2.6155845733,4.71,4.495,3.4847,-0.493,8.0,0.906,0.217,577.92,308.76,190.34,146.26,121.09,0.0,-2.21e-05,0.77,0.6121,0.3724,0.0008657,0.004257,0.005319,-1.0,0.01548,-6.466,-2.4,1.369,-4.064,5.433
347,0.0152,0.01508,8.0,5.3151769638,2.6155846161,4.698,4.517,3.4813,-0.53,8.0,0.907,0.212,609.04,329.71,202.65,155.88,129.08,0.0,-2.81e-05,0.98,0.6121,0.3724,0.0008465,0.00428,0.005319,-1.0,0.01548,-6.522,-2.039,1.942,-3.755,5.697
348,0.0152,0.01508,8.0,5.3151893616,2.6155846717,4.682,4.528,3.4796,-0.549,8.0,0.907,0.206,625.77,341.16,209.34,161.13,133.43,0.0,-3.18e-05,1.16,0.6121,0.3724,0.0008205,0.004311,0.005318,-1.0,0.01549,-6.549,-1.746,2.402,-3.498,5.9
349,0.0152,0.01508,8.0,5.315205574,2.6155847445,4.662,4.532,3.4786,-0.559,8.0,0.907,0.197,634.21,347.05,212.77,163.84,135.68,0.0,-3.37e-05,1.26,0.6121,0.3724,0.0007868,0.00435,0.005317,-1.0,0.01549,-6.56,-1.594,2.639,-3.366,6.005
350,0.0152,0.01508,8.0,5.315226078,2.6155848365,4.637,4.534,3.478,-0.566,8.0,0.907,0.187,639.38,350.76,214.92,165.55,137.09,0.0,-3.5e-05,1.32,0.6121,0.3724,0.0007442,0.0044,0.005316,-1.0,0.0155,-6.564,-1.492,2.798,-3.276,6.074
351,0.0152,0.01508,8.0,5.3152513504,2.61558495,4.606,4.535,3.4774,-0.572,8.0,0.908,0.173,643.96,354.12,216.85,167.11,138.38,0.0,-3.62e-05,1.37,0.6121,0.3724,0.0006914,0.004462,0.005314,-1.0,0.01551,-6.567,-1.395,2.948,-3.191,6.138999999999999
352,0.0152,0.01508,8.0,5.3152513504,2.61558495,4.605,4.726,3.4503,-0.871,8.0,0.908,0.175,835.19,-1.0,-1.0,-1.0,-1.0,0.0,-0.000266,9.46,0.612,0.3725,0.0006978,0.004464,0.005314,-1.0,0.01552,-7.045,9.733,19.145,7.05,12.094999999999999
353,0.0152,0.01508,8.0,5.3152518272,2.6155849521,4.605,4.706,3.4532,-0.84,8.0,0.908,0.175,835.14,-1.0,-1.0,-1.0,-1.0,0.0,-0.000216,7.79,0.612,0.3725,0.000697,0.004465,0.005314,-1.0,0.01552,-6.994,7.734,16.439,5.15,11.289
354,0.0152,0.01508,8.0,5.3152532578,2.6155849585,4.603,4.657,3.46,-0.764,8.0,0.908,0.174,834.98,-1.0,-1.0,-1.0,-1.0,0.0,-0.00013,4.98,0.612,0.3725,0.0006948,0.004467,0.005313,-1.0,0.01552,-6.873,3.962,11.05,1.629,9.421000000000001
355,0.0152,0.01508,8.0,5.3152556419,2.6155849692,4.599,4.585,3.4702,-0.651,8.0,0.908,0.173,722.08,408.73,248.67,192.04,159.08,0.0,-6.13e-05,2.39,0.612,0.3725,0.0006904,0.004473,0.005313,-1.0,0.01552,-6.692,0.181,5.401,-1.8,7.201
356,0.0152,0.01508,8.0,5.3152604103,2.6155849906,4.593,4.463,3.4872,-0.463,8.0,0.908,0.171,549.57,290.49,179.47,137.91,114.14,0.0,-1.74e-05,0.61,0.612,0.3725,0.000683,0.004481,0.005313,-1.0,0.01552,-6.389,-2.633,0.975,-4.259,5.234
357,0.0152,0.01508,8.0,5.315267086,2.6155850206,4.584,4.497,3.4823,-0.517,8.0,0.908,0.169,593.83,320.11,196.9,151.53,125.44,0.0,-2.48e-05,0.88,0.612,0.3725,0.0006718,0.004495,0.005312,-1.0,0.01552,-6.473,-2.172,1.713,-3.866,5.579000000000001
