phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax,parallax_error,parallax_over_error,ag_gspphot,teff_gspphot,logg_gspphot
20.38175,20.996832,19.189917,0.8921380009498909,0.6467896,1.3793325,,,
15.896467,16.234415,15.377244,0.32292492125548206,0.04508925,7.1619053,0.2325,5863.662,3.9804
19.924313,20.271547,19.31822,0.666447700373408,0.47257736,1.4102404,,,
19.592241,21.179447,18.414167,1.391129454031771,0.41216007,3.3752165,,,
20.585323,21.692448,19.403955,-0.13855169535731765,1.1415659,-0.12136986,,,
17.880373,17.56695,16.456223,0.29719500441417385,0.20419414,1.455453,,,
16.679441,17.260756,15.929038,0.8474940127312678,0.08330005,10.173992,0.086,4443.831,4.3981
12.655941,12.957112,12.180557,1.6596387751294317,0.023534419,70.51964,0.3474,6444.551,4.2104
19.859192,21.309063,18.58324,1.4004287858777162,0.4861948,2.8803864,,,
19.193445,19.452068,18.859772,-0.04552096370297665,0.29909205,-0.15219717,,,
19.760418,21.121056,18.531977,1.4787999149190996,0.87260514,1.6946954,,,
19.37365,20.316727,18.371204,0.5664036454002541,0.35680825,1.5874175,,,
17.987074,18.587181,17.2036,0.6311205023597827,0.15678495,4.0253897,0.0115,4179.9355,4.694
18.66603,19.945904,17.520882,1.667276733267325,0.21073368,7.9117713,0.0181,3276.142,4.6127
19.218166,20.642296,18.063347,1.5431828759449429,0.28392723,5.435135,,,
20.583786,20.94182,19.662367,-0.184639294218179,1.2476302,-0.147992,,,
15.7701645,16.194017,15.121396,0.5809759272146523,0.13883045,4.1847873,0.2368,5323.3013,4.6417
19.08509,19.58104,18.478823,0.21672116470685643,0.33151087,0.6537377,,,
19.192219,19.492002,18.63554,-0.21412442086855285,0.3098521,-0.6910536,,,
18.263105,18.63957,17.75841,0.12324054699460237,0.20598806,0.5982897,0.0057,5374.5596,4.7644
20.329393,20.54582,19.902136,0.7156801830489931,0.8764843,0.8165351,,,
20.07817,20.64412,19.08492,1.1734035592517849,0.7346534,1.5972205,,,
16.959225,18.249228,15.826,4.999622097788876,0.07725921,64.71231,0.4517,3517.203,4.9446
16.833511,18.608988,15.548514,6.4666126244361335,0.08326409,77.66389,0.6812,3290.5981,4.8677
16.56291,16.96367,16.00535,0.340763537273163,0.0660204,5.161489,0.0028,5195.9575,4.4499
19.334438,20.126993,17.812847,1.6726478180195556,0.44343796,3.7719996,,,
20.39556,20.579212,20.016645,-0.24033642211731646,0.8590092,-0.27978328,,,
12.360987,12.6564865,11.899578,2.266410814101869,0.021641783,104.72385,0.2692,6359.185,4.317
17.028923,18.024302,15.924723,1.2744067732003825,0.08901628,14.316558,1.9,5043.091,3.6645
16.01506,16.409428,15.443355,0.7544417833986427,0.05098743,14.796622,0.0061,5119.472,4.3862
15.866052,16.166712,15.338884,0.6492709311381826,0.11803181,5.500813,0.2817,6086.9736,4.4409
20.001633,20.921024,19.194206,0.8798286607517108,0.58278656,1.5096928,,,
18.29417,19.315237,17.230293,1.3156196120858679,0.22065578,5.9623165,0.2287,3571.285,4.6856
17.105015,17.403109,16.664246,0.22941005915361226,0.08076527,2.8404543,0.0127,5837.011,4.6424
16.818323,17.288147,16.2017,0.5752197728313221,0.066450596,8.656352,0.0096,4935.3384,4.6451
18.128437,19.127281,17.148735,0.9569122962462611,0.18885417,5.0669374,0.2145,3735.954,4.3835
20.416143,21.22754,19.231998,1.4567593334072833,1.0610747,1.3729092,,,
15.047107,15.610327,14.276588,1.7763070786305684,0.063734904,27.87024,0.2065,4665.161,4.4893
12.090559,12.475615,11.537962,4.114378715408255,0.014764914,278.65918,0.1179,5514.457,4.4749
20.234926,21.07666,19.215675,0.12671561094262362,0.92291063,0.13729998,,,
20.290766,20.94021,19.045982,1.0410496064020252,0.86191523,1.2078329,,,
18.967825,19.826332,18.096264,0.9846414428478787,0.26224867,3.7546098,0.0063,3690.235,4.9845
