,Apparent G magnitude,Blue photometer magnitude,Red photometer magnitude,Parallax,Parallax error,Parallax over error,Extinction in G band,Effective temperature,Surface gravity,Distance,Color index,Absolute visual magnitude,Absolute magnitude,Log luminosity,Spectral class
28641,12.050236,13.543766,10.856271,62.824077284972965,0.01830249,3432.543,0.0005,3066.484,4.4247,15.917464182783824,2.687495,12.327312216980943,11.040366593526613,-2.5521466374106456,M
28647,7.6842957,7.9904695,7.2049336,23.411006509123776,0.017814947,1314.1216,0.0,5731.57,4.3478,42.71495117522087,0.7855358999999993,4.661260848664169,4.531396128577468,0.05144154856901295,G
28648,8.596928,9.05417,7.9760146,26.564656477787334,0.013883588,1913.3855,0.0001,4992.675,4.5112,37.64400269343493,1.078155399999999,5.944666149274234,5.7183490209039185,-0.42333960836156737,K
28650,15.936908,17.595697,14.56661,17.385549188889154,0.03822915,454.77206,0.0002,3018.2314,5.0309,57.5190342930947,3.0290870000000005,13.765183354117209,12.137650070419056,-2.9910600281676225,M
28651,7.574552,7.8584003,7.115668,19.790590497292893,0.018769205,1054.4181,0.0002,5870.2583,4.1401,50.52906330090492,0.7427322999999992,4.174866906267269,4.056645762818228,0.24134169487270896,G
28654,15.090969,16.609648,13.890204,12.290350375173702,0.021297546,577.07825,0.458,3383.5488,4.8817,81.36464539041808,2.7194439999999993,11.352124771714031,10.080790319979677,-2.168316127991871,M
28656,10.162834,10.600258,9.565862,12.423786930293332,0.0126127675,985.0167,0.0003,5131.1235,4.4977,80.49075580664272,1.034396000000001,5.843789614112399,5.6338039728622675,-0.389521589144907,K
28657,15.165101,16.708164,13.953874,10.0802892687703,0.023142284,435.57883,0.5293,3379.3184,4.7099,99.2035023338165,2.7542899999999992,10.950645246035755,9.653165975045635,-1.997266390018254,M
28660,14.777656,16.246824,13.597826,10.780130709609692,0.025753625,418.58694,0.5944,3456.9792,4.6698,92.76325370605885,2.6489980000000006,10.538085637875401,9.346376133621906,-1.8745504534487623,M
28661,10.809727,11.434893,10.04579,16.112367945661415,0.013633529,1181.8193,0.0005,4266.253,4.401,62.06412386884887,1.3891030000000004,7.206311058872963,6.8450238548466835,-0.8740095419386734,K
28662,15.279541,16.558704,14.160707,12.4402627658571,0.02290358,543.158,0.4604,3486.2146,4.7724,80.38415416308956,2.3979969999999984,11.277266508777135,10.29328876855718,-2.253315507422872,M
28663,14.727407,16.338219,13.524585,11.545181610334366,0.019980518,577.82196,0.6043,3336.9028,4.4214,86.61622084011881,2.8136339999999986,10.782726458633604,9.435110844666028,-1.9100443378664111,M
28664,16.573154,18.433468,15.290913,10.227740614580766,0.04335347,235.91518,0.6956,3228.2766,4.9539,97.77330474869399,3.1425550000000015,12.606513368057875,10.926452526823944,-2.506581010729578,M
28666,16.427216,17.841753,15.256615,10.483234170297017,0.04176578,251.00056,0.4462,3390.2722,5.0659,95.39040946289073,2.5851380000000006,12.231691426258156,11.083492435007734,-2.569396974003094,M
28667,16.941975,18.756556,15.66325,10.45648604229884,0.05779486,180.92415,0.6576,3233.0793,5.0252,95.63442211415718,3.093306,13.011635365630802,11.381303810401846,-2.6885215241607385,M
28670,13.783743,15.3521595,12.573429,29.836110672969905,0.014686195,2031.5753,0.0028,3030.774,4.4254,33.516432854163945,2.7787305,12.528372779214525,11.154654047194168,-2.5978616188776673,M
28672,9.727352,10.155501,9.126548,16.298942767342805,0.016733652,974.02185,0.0002,5045.99,4.5105,61.35367270591556,1.0289529999999996,5.995962300018265,5.787949173798868,-0.45117966951954713,K
28681,16.458588,18.142231,15.210055,10.40155173827887,0.03978984,261.41226,0.608,3291.1511,4.9821,96.13950160146668,2.9321759999999983,12.402107431187009,10.936078668177167,-2.510431467270867,M
28685,17.273396,19.247293,15.978409,10.068096467606509,0.07948253,126.670555,0.8481,3216.179,5.0181,99.32364108920088,3.268884,13.245993755979416,11.440032840474437,-2.712013136189775,M
28688,12.115261,12.822653,11.30091,11.042535330628429,0.009365384,1179.08,0.218,4386.884,4.6547,90.55891333454218,1.5217430000000007,7.519923688770525,7.112604987296436,-0.9810419949185744,K
28690,9.920958,10.354004,9.320411,17.211098820352383,0.011984064,1436.1654,0.0428,5089.3765,4.5871,58.10204278285155,1.0335929999999998,6.26264350849922,6.0572009909120155,-0.5588803963648061,K
28692,9.696693,10.209129,9.025663,22.8699488469968,0.008629225,2650.29,0.0,4712.6606,4.5766,43.725502260199264,1.183466000000001,6.761320037997525,6.493018966126904,-0.7332075864507616,K
28694,13.577576,15.27187,12.332243,39.54253290537047,0.013748053,2876.2278,0.0,3134.7039,5.0179,25.289224703766635,2.9396269999999998,13.097355939620314,11.562898423471172,-2.761159369388469,M
28695,14.310325,15.561391,13.203794,10.14971109035162,0.01585527,640.14746,0.4528,3637.3757,4.75,98.5249719029546,2.357597,9.840977775001104,8.889793401565463,-1.691917360626185,M
28696,5.24088,5.6784415,4.6447024,10.896869915856826,0.1892743,57.571842,0.1085,5212.1016,2.7759,91.76947212564477,1.0337391,0.517814664818264,0.3188888321385832,1.736444467144567,G
28697,16.353954,18.304335,15.036258,10.149442781435836,0.05036031,201.53654,0.6819,3207.4844,4.889,98.52757649208901,3.268076999999998,12.525926690412089,10.704264997654782,-2.417705999061913,M
28699,9.827979,10.168904,9.3195305,11.08969970732658,0.013683096,810.46716,0.0829,5724.275,4.5302,90.17376722467378,0.8493734999999987,5.109767234810672,4.969677931279282,-0.12387117251171276,G
28702,13.695068,14.863095,12.623601,11.849568086140534,0.012815944,924.5958,0.4099,3704.7585,4.7255,84.39126158274223,2.2394939999999988,9.51430927310411,8.653680603534678,-1.5974722414138711,K
28703,6.4398527,6.5914807,6.1610394,10.12977495745969,0.03994107,253.61803,0.0072,7085.3896,3.7854,98.71887620401556,0.4304413,1.5125749595875497,1.4606516860219951,1.2797393255912022,F
28706,15.376858,17.269907,14.081359,22.46584149553724,0.028467685,789.17,0.0022,3036.8564,5.0494,44.512020624673525,3.188547999999999,13.932421293493114,12.132271452286862,-2.9889085809147447,M
28709,15.808278,17.387632,14.591585,11.417860831201905,0.031017134,368.11462,0.5666,3354.1118,4.9576,87.58207993455939,2.7960469999999997,11.8637792212239,10.529601726104502,-2.3478406904418008,M
28710,8.963196,9.2497635,8.502821,14.009420534146264,0.012194848,1148.7983,0.0126,5888.9243,4.3732,71.38053979910313,0.7469424999999994,4.800793166749951,4.682696860573309,-0.009078744229323378,G
28713,15.25964,16.780708,14.058812,11.159063144470789,0.023451911,475.82745,0.4727,3387.6936,4.8752,89.61325758744277,2.721896000000001,11.297270810947907,10.02507867539778,-2.146031470159112,M
28719,14.402413,15.754887,13.256024,11.832176748010651,0.024259776,487.72818,0.4537,3479.7039,4.6457,84.51530274580546,2.498863,10.384924024537007,9.314036242449415,-1.861614496979766,M
28720,14.595051,16.00509,13.431771,12.64479425397686,0.023420958,539.8923,0.4747,3476.2136,4.8115,79.08392812998869,2.5733189999999997,10.764618125601451,9.629909836219646,-1.9879639344878584,M
28721,13.655269,14.835508,12.576349,12.984379266058022,0.020207735,642.545,0.2695,3491.7153,4.2873,77.01561849891911,2.2591590000000004,9.843000847062292,8.952874962445222,-1.7171499849780887,M
28731,7.846903,8.078779,7.426715,10.53648027350626,0.2049699,51.405014,0.0584,6319.5806,3.9769,94.90835402733845,0.6520640000000011,2.991856419138987,2.9019807920103595,0.7032076831958562,F
28733,10.097053,10.467336,9.558982,10.76289712190878,0.015472597,695.6102,0.0807,5547.261,4.5363,92.91178654531744,0.9083539999999992,5.334668784258268,5.175998945268736,-0.20639957810749437,G
28736,10.649365,11.254358,9.912259,14.872059354746154,0.0192028,774.47345,0.0951,4638.2554,4.5981,67.2401834975778,1.3420989999999993,6.745390337883791,6.416120550235057,-0.7024482200940227,K
28737,10.700957,11.156588,10.079769,10.262403916975796,0.017676331,580.5732,0.0152,5109.14,4.5367,97.44305604126794,1.0768189999999986,5.966301680691426,5.742002520054022,-0.4328010080216089,K
28738,13.281238,14.333392,12.262175,10.895126382178365,0.017977327,606.04816,0.3934,3845.5972,4.623,91.7841578814307,2.0712170000000008,8.80948549444139,8.073999361880777,-1.3655997447523107,K
28741,15.747298,17.28921,14.544274,11.044930314741103,0.050202742,220.00652,0.4933,3363.1982,4.9441,90.53927652810549,2.744936000000001,11.761918636829265,10.469812900711837,-2.323925160284735,M
28745,6.563224,6.7980514,6.1684885,23.14135101956035,0.023741694,974.71356,0.0001,6301.483,4.0943,43.21268879914334,0.6295629000000007,3.475624075295743,3.3850675499179737,0.5099729800328107,F
28749,14.727596,16.200277,13.548422,11.898145828659189,0.027701741,429.50894,0.6224,3489.4485,4.8003,84.04670899152114,2.6518549999999994,10.674144574668802,9.482592437583271,-1.9290369750333085,M
28751,10.91178,11.396106,10.266788,10.656900839523608,0.010226508,1042.086,0.048,4916.6494,4.557,93.83591112073279,1.1293179999999996,6.243373949251087,6.001934623835609,-0.5367738495342437,K
28754,13.313255,14.360198,12.296435,12.89674021432434,0.010842025,1189.5139,0.4003,3834.1108,4.7394,77.53897367718591,2.063763,9.19476136185083,8.465354758537561,-1.5221419034150245,K
28757,14.635209,15.997741,13.48814,11.241228306253989,0.01832309,613.50073,0.4797,3522.1821,4.808,88.95825018015657,2.509601,10.48725413581995,9.409577841522335,-1.899831136608934,M
28758,9.015373,9.414737,8.446568,19.93660981852481,0.012477904,1597.7532,0.0263,5287.137,4.4969,50.158979340149116,0.9681690000000014,5.671290415992965,5.487329546637399,-0.3309318186549597,G
28760,13.599355,15.044597,12.42277,31.98147727872104,0.012271721,2606.112,0.0009,3087.2383,4.472,31.268099071375687,2.6218269999999997,12.349016121449523,11.12294760336422,-2.5851790413456883,M
28763,16.343538,18.21166,15.051138,17.877061197033424,0.04658584,383.74454,0.0076,3052.2148,5.144,55.93760568241178,3.1605219999999985,14.36601717599526,12.59741863415303,-3.1749674536612122,M
28766,10.332138,10.884577,9.63903,14.3153529910979,0.012032522,1189.7217,0.046,4737.0244,4.5321,69.85507102911517,1.2455470000000002,6.35539304492778,6.0651483070887835,-0.5620593228355134,K
28769,13.619236,14.737586,12.566932,10.563791912571356,0.011315797,933.5437,0.3949,3754.1328,4.6473,94.66297786592692,2.1706540000000007,9.152509033523177,8.343435189050766,-1.4733740756203062,K
28775,7.0821285,7.3511767,6.6378884,18.54882950035558,0.014892947,1245.4774,0.0001,5946.5625,4.0689,53.91175761148864,0.7132883000000003,3.5342149343404934,3.4236110461500893,0.4945555815399644,G
28778,12.741524,13.57881,11.84093,10.209047651517734,0.010129289,1007.8741,0.2655,4155.281,4.6625,97.95232955459214,1.7378800000000005,8.047025309526134,7.520950154616056,-1.1443800618464224,K
28779,9.494852,10.20219,8.682562,34.53108088537378,0.012168327,2837.7837,0.0001,4134.9097,4.5208,28.959417845028035,1.519627999999999,7.6137829474625605,7.185802863830453,-1.0103211455321812,K
28782,14.4395275,15.7218685,13.319439,10.836307273805646,0.01637443,661.7823,0.4616,3592.8,4.7895,92.28235917758411,2.4024295,10.139907534643275,9.152334056845426,-1.7969336227381705,M
28786,17.63254,19.653496,16.316624,10.122118250968184,0.084362,119.98434,0.6911,3134.3787,5.0545,98.79355044131694,3.3368719999999996,13.867710568740247,11.967797033092939,-2.923118813237176,M
28787,16.390532,18.129272,15.127822,10.313994074819792,0.047421705,217.49522,0.6003,3257.7769,4.9638,96.9556500368139,3.00145,12.39583353904003,10.857366387887023,-2.4789465551548093,M
28790,14.35272,15.538547,13.27639,11.99152605177262,0.018354503,653.32886,0.4653,3646.1062,4.8186,83.39222178082808,2.262157,10.154706437006354,9.281792276499548,-1.8487169105998191,M
28802,16.886576,18.737404,15.596316,10.943704746365968,0.053781107,203.48605,0.6109,3184.1785,5.0147,91.3767342208374,3.1410880000000017,13.158422039789471,11.47149783783701,-2.7245991351348042,M
28804,9.397886,9.724554,8.899349,12.481918178240274,0.011567185,1079.0801,0.0092,5664.33,4.3981,80.11589130133058,0.8252049999999986,5.010376405263369,4.870092656784639,-0.08403706271385546,G
28805,10.872289,11.406686,10.185288,13.880008676989284,0.0114242295,1214.9624,0.0584,4706.5513,4.6066,72.0460644709705,1.2213980000000006,6.804358502842,6.525837688075228,-0.7463350752300912,K
28807,15.675494,17.09195,14.512435,11.672360742060148,0.027295982,427.62195,0.536,3445.8872,4.9735,85.67247209869065,2.5795150000000007,11.609438049581872,10.475287506260905,-2.326115002504362,M
28808,12.221047,12.987871,11.369733,11.252432312182382,0.009021659,1247.2686,0.0042,4009.734,4.537,88.86967477399136,1.618138,7.954861258185055,7.4730790458290315,-1.1252316183316127,K
28810,12.753066,13.653019,11.819659,11.345696713691895,0.010548229,1075.6019,0.4426,4147.753,4.6777,88.1391443147963,1.8333600000000008,8.15270007970977,7.5846218504310485,-1.1698487401724194,K
28812,10.917639,11.582689,10.1299715,18.611439107430837,0.01164928,1597.6471,0.0349,4344.9116,4.6201,53.730396356117254,1.4527175000000003,7.621233645669985,7.231638778671542,-1.0286555114686167,K
28813,13.098011,13.977113,12.174695,10.348662240524945,0.010554021,980.5421,0.3731,4107.0356,4.6945,96.63084723009321,1.8024179999999994,8.3546633348979,7.799332063405302,-1.255732825362121,K
28814,15.865975,17.642147,14.595004,18.713118220090493,0.03235798,578.3154,0.001,3091.0947,5.1057,53.43844827135198,3.047143000000002,13.87228514334777,12.225705806271602,-3.026282322508641,M
28815,11.150877,11.900603,10.305148,14.241464150417755,0.086882755,163.9159,0.1634,4275.592,4.4173,70.21749936930932,1.5954549999999994,7.208331583143362,6.755250204846636,-0.8381000819386544,K
28817,11.361147,12.021803,10.576556,10.6463584960034,0.19021273,55.970802,0.0192,4307.7896,4.356,93.9288302545322,1.4452470000000002,6.86531640098741,6.4779524306446525,-0.727180972257861,K
28820,8.292522,8.510096,7.9185805,11.272801626599405,0.014051939,802.2239,0.0009,6446.3696,4.2061,88.70909230234221,0.5915155000000007,3.6339501687584903,3.5517813228050787,0.4432874708779686,F
28824,11.305067,11.874509,10.589894,12.69254408297992,0.011055867,1148.037,0.0498,4585.372,4.6198,78.78641141305556,1.2846150000000005,7.0802636840561135,6.7730104022235444,-0.8452041608894177,K
28825,15.824121,17.830505,14.50197,22.888490418747384,0.041040953,557.6988,0.0007,3005.8547,5.1147,43.69008098414936,3.3285349999999987,14.580778458142639,12.62150675139647,-3.1846027005585884,M
28827,11.937268,12.798549,10.903565,14.439436108936643,0.011904665,1212.9225,0.333,4005.3713,4.502,69.25478200503237,1.8949839999999991,8.021273784588171,7.402019167151835,-1.0968076668607338,K
28829,6.9950976,7.2538085,6.570411,23.743111720969058,0.018135773,1309.1866,0.0,6089.45,4.1627,42.117478608199285,0.6833974999999999,3.9759638542484907,3.8727857802298082,0.3148856879080768,F
28830,13.850308,14.955387,12.804536,11.038793265672457,0.028578559,386.26135,0.3817,3734.1804,4.7409,90.58961210096386,2.1508509999999994,9.478651753850844,8.68321599979923,-1.6092863999196922,K
28833,15.985382,17.609627,14.761329,11.014902819124307,0.031642675,348.10275,0.6039,3346.501,4.9661,90.78609375143817,2.8482979999999998,11.97327189285587,10.591385349329421,-2.3725541397317684,M
28834,13.080059,14.158961,12.048094,14.861187014556588,0.014111186,1053.1494,0.3449,3711.1138,4.6457,67.2893759442295,2.110866999999999,9.364754588664077,8.595426497083544,-1.5741705988334176,K
28837,16.518818,18.246315,15.268983,10.078022669868409,0.06773386,148.78854,0.6202,3278.1355,4.9775,99.22581370945232,2.9773319999999988,12.42683156339315,10.915494654692758,-2.5021978618771032,M
28838,7.1801763,7.3030605,6.9397655,11.905136607750723,0.025589671,465.23212,0.0008,7358.1978,4.1216,83.9973561789253,0.3632949999999999,2.600919919636695,2.5580482158199658,0.8407807136720138,F
28839,12.667982,13.582121,11.722421,11.372877831092891,0.014877228,764.44867,0.4385,4161.9424,4.6617,87.92849222964912,1.8597000000000001,8.094350856009633,7.508833869621636,-1.1395335478486543,K
28840,9.548312,9.962977,8.930153,13.36140794967504,0.020072369,665.66174,0.0073,5102.9395,4.4005,74.84241209956626,1.0328239999999997,5.378985134761322,5.170273120247476,-0.2041092480989903,K
28842,7.295366,7.632604,6.7820992,32.977696569279644,0.023894206,1380.1545,0.0,5556.243,4.421,30.323524807113106,0.8505047999999995,5.0351877289088485,4.886467588533497,-0.09058703541339881,G
28843,15.553382,17.032894,14.347552,10.080686453599869,0.07282183,138.42944,0.5615,3434.1294,4.8732,99.19959365891144,2.6853419999999986,11.23815985909605,10.009332533989891,-2.1397330135959565,M
28844,8.494686,8.717707,8.10982,10.04080497553728,0.019953579,503.20822,0.0007,6382.5693,4.139,99.59360852405067,0.6078870000000016,3.588530771641615,3.5028286588756234,0.4628685364497507,F
28848,7.126083,7.2739515,6.8468347,10.045556763642235,0.025989775,386.5196,0.0143,7065.89,3.902,99.54649837023351,0.4271168000000003,2.172349742789226,2.1216530601633483,1.0153387759346608,F
28850,17.976088,20.121449,16.642002,10.144847840846198,0.17359747,58.438915,0.77,3116.1833,5.0598,98.57220292390195,3.479446999999997,14.298639401278333,12.237315687908218,-3.0309262751632873,M
28852,14.635204,15.931262,13.511714,11.460736227704093,0.027943293,410.14264,0.4623,3539.6375,4.7738,87.25442939544278,2.4195480000000007,10.470884294621523,9.468966586132069,-1.9235866344528276,M
28853,16.473017,18.122332,15.2341,10.07882141109992,0.059764713,168.64168,0.6177,3319.199,4.9884,99.21795011653731,2.8882320000000004,12.292823344729278,10.87236574954456,-2.4849462998178242,M
28854,14.087906,15.377097,12.968705,12.219799654113732,0.021786578,560.8866,0.4272,3580.2048,4.7604,81.83440222470057,2.408391999999999,10.092048968095824,9.09602642813082,-1.774410571252328,M
28856,8.417844,8.729343,7.9308634,11.85068695781931,0.05823107,203.5114,0.0007,5698.683,4.1733,84.38329385961721,0.7984796000000003,3.9192962679581917,3.785861630778271,0.34965534768869166,G
28859,8.979993,9.32224,8.467998,13.38645544376216,0.017255003,775.80145,0.1576,5881.4062,4.4628,74.70237391825643,0.8542420000000011,4.589810215272678,4.455720984014194,0.08171160639432246,G
28862,13.33255,14.35062,12.330753,10.580376153263058,0.016865838,627.32587,0.4425,3948.7173,4.6903,94.51459811205231,2.0198669999999996,8.70639404685961,8.012555539999877,-1.3410222159999508,K
28869,12.63969,13.548713,11.702162,12.279075078747852,0.01730644,709.50903,0.3533,4060.0264,4.6657,81.43935871283671,1.8465509999999998,8.317724417058415,7.732218274040321,-1.2288873096161284,K
28872,8.128633,8.376672,7.6922398,11.01332824079064,0.030476443,361.37183,0.0036,6085.2397,4.0846,90.79907346230249,0.6844321999999989,3.437696216434734,3.334625915558801,0.5301496337764796,F
28879,9.701333,10.078735,9.082519,14.138583662881226,0.018360352,770.06055,0.2119,5502.8384,4.4664,70.72844238460412,0.9962160000000004,5.41659827441055,5.241462530259334,-0.2325850121037334,G
28880,12.33626,13.147518,11.456322,10.70493010910639,0.0151091395,708.50696,0.4271,4378.6406,4.6645,93.4149022747311,1.6911959999999997,7.538947710822811,7.057079180978761,-0.9588316723915042,K
28883,15.690865,17.522125,14.411126,21.87061176926665,0.04008488,545.6075,0.0003,3073.264,5.1255,45.72345806097821,3.1109989999999996,14.105065229601948,12.389869656912175,-3.0919478627648704,M
28885,16.795668,18.625736,15.5203,10.448281854602206,0.077916004,134.09674,0.5929,3212.2456,4.9961,95.70951606359328,3.105435999999999,12.947900201725346,11.29799239844872,-2.655196959379488,M
28886,11.570958,12.343938,10.706426,14.581720405340365,0.024643198,591.7138,0.2292,4245.0,4.5892,68.57901346358027,1.6375119999999992,7.631141534981015,7.160801833376077,-1.0003207333504307,K
28887,10.8391485,11.308947,10.204873,11.697710697208608,0.01651023,708.51294,0.0465,4950.1973,4.586,85.48681241010921,1.1040740000000007,6.364804061154032,6.13315288187119,-0.589261152748476,K
28889,15.849187,17.400484,14.642146,11.199740323467363,0.045400076,246.68991,0.5252,3364.0107,4.9643,89.28778445913171,2.7583379999999984,11.871808785033302,10.57002676630064,-2.3640107065202556,M
28892,7.968921,8.4564085,7.3185816,11.957616170711214,0.02535858,471.54123,0.078,4887.84,3.553,83.62870874291679,1.1378269000000003,3.5209829260752876,3.2791440441255126,0.552342382349795,K
28894,7.064933,7.5352597,6.4246435,11.209776952986063,0.020959059,534.8416,0.0001,4909.24,3.1405,89.20784099398335,1.1106162,2.551663400701308,2.312817856440045,0.9388728574239821,K
28900,14.246981,15.539252,13.124564,12.109796852465957,0.017494872,692.1912,0.4622,3508.2761,4.5713,82.57776841205778,2.414688,10.198290429618478,9.200465288550497,-1.8161861154201988,M
28901,15.856467,17.781088,14.543096,20.63098485306792,0.030747145,670.98865,0.0002,3026.3381,5.0969,48.47078349007152,3.237992,14.284590793834923,12.428866801049438,-3.107546720419775,M
28902,10.95526,11.480437,10.277514,11.941147077822077,0.01032072,1157.0071,0.0735,4795.5938,4.5826,83.74404849742359,1.2029230000000002,6.536116801897247,6.266990237668743,-0.6427960950674972,K
28906,7.7704372,8.039274,7.3234653,13.696301576576085,0.13369106,102.4474,0.0008,5983.1953,4.1303,73.01241100811013,0.7158087000000011,3.5638287770152317,3.4526537504799784,0.48293849980800874,G
28907,3.8803709,4.5182395,3.1419032,10.803434475714374,0.121673666,88.790245,0.2252,4707.523,2.2063,92.56315685978882,1.3763363000000002,-0.844405182900438,-1.1770198888912784,2.3348079555565113,K
28908,8.26822,8.568614,7.788928,17.655708225740316,0.07134165,247.48108,0.0005,5737.3154,4.3291,56.63890608149588,0.7796859999999999,4.630334418549111,4.502145715800282,0.06314171367988734,G
28909,14.99014,16.998838,13.670311,23.221018344378543,0.0286451,810.6454,0.0017,3001.3696,4.9192,43.06443348734897,3.3285269999999993,13.777008735613222,11.817846307772157,-2.863138523108863,M
28915,13.103625,14.5301075,11.934278,29.48480761688497,0.019157326,1539.0879,0.0012,3109.3088,4.3095,33.915771572724566,2.595829499999999,11.652782775874634,10.450416492144868,-2.316166596857947,M
28917,8.703942,9.115589,8.124,20.495275783833165,0.2841574,72.12649,0.0006,5201.3228,4.4122,48.79173183845654,0.9915889999999994,5.4562518158889155,5.261610832728598,-0.24064433309143923,G
28919,8.906679,9.203356,8.439847,13.33735791490161,0.01654791,805.9844,0.0003,5833.1606,4.3428,74.97736855983422,0.7635089999999991,4.655501946969725,4.531728029228097,0.05130878830876143,G
28921,8.953658,9.227688,8.416125,14.095569343797347,0.01627365,866.1591,0.0003,5670.802,4.3479,70.94427870272887,0.8115630000000014,4.8359839303333825,4.698771112239152,-0.015508444895660745,G
28924,6.2712026,6.426934,5.979261,19.688260510237683,0.029990701,656.4788,0.0001,7008.713,4.074,50.79168875686152,0.447673,2.7975115779402415,2.7421393360545387,0.7671442655781846,F
28926,16.677185,18.716385,15.349661,10.127594036228087,0.07060179,143.4467,0.7333,3174.3296,4.9207,98.74013476674062,3.3667239999999996,12.90197478970331,10.971416421818418,-2.5245665687273675,M
28927,10.411232,10.911112,9.755567,13.384648860512709,0.015568629,859.7192,0.0514,4896.864,4.5506,74.71245681686821,1.155545,6.244525181167305,5.992866910882578,-0.533146764353031,K
28928,8.489329,8.858865,7.948562,20.12823698266442,0.02104899,956.2567,0.0915,5567.9565,4.4409,49.681450037639,0.9103029999999999,5.075074812469332,4.916857685116014,-0.10274307404640554,G
28933,9.726972,10.110908,9.174247,12.880508903786566,0.0154035995,836.20123,0.0545,5436.3594,4.5014,77.6366840370743,0.9366610000000009,5.392666824454675,5.222137110825557,-0.22485484433022265,G
28934,16.958057,18.776289,15.69301,10.261283216891364,0.08587878,119.485664,0.6545,3236.7395,5.0154,97.45369841793998,3.083278999999999,12.979411413280957,11.359565372674098,-2.679826149069639,M
28935,13.966756,15.2255125,12.857596,11.507606848352752,0.021103738,545.2876,0.4476,3615.973,4.6907,86.89904105849291,2.3679165000000015,9.784302332305494,8.824081080087097,-1.665632432034839,M
28938,9.546675,9.918032,9.006863,11.957748408530398,0.015773313,758.1,0.1294,5654.146,4.4965,83.62778391345161,0.911169000000001,4.960228330925693,4.805522058041328,-0.05820882321653116,G
28940,16.622337,18.813929,15.266137,18.84409412599184,0.06815431,276.49158,0.0004,2936.5527,5.128,53.067024252478674,3.547792000000001,15.219749800088714,12.997813324332988,-3.335125329733195,M
28945,15.956387,17.585583,14.722501,10.900700241428298,0.042054687,259.20297,0.5883,3323.794,4.9402,91.73722585265511,2.8630820000000003,11.953531443102744,10.555358985675745,-2.3581435942702984,M
28950,15.475649,16.995169,14.280058,10.865073600602512,0.04110551,264.3216,0.4952,3393.665,4.9008,92.0380327607303,2.7151110000000003,11.424118589435341,10.160612363005345,-2.200244945202138,M
28951,15.761293,17.440416,14.506302,10.215627075538444,0.046543647,219.4849,0.6853,3313.173,4.7153,97.88924288304564,2.9341139999999992,11.582599298463983,10.122318152486677,-2.184927260994671,M
28952,14.824434,16.159704,13.686393,12.490674382742144,0.028286664,441.57468,0.4772,3518.6282,4.8971,80.05972851086882,2.4733110000000007,10.876521045075094,9.830163434783813,-2.0680653739135253,M
28957,15.758212,17.467165,14.506884,10.556797479753865,0.044393618,237.7999,0.5458,3288.9402,4.8538,94.7256970608586,2.960281000000002,11.831197733926249,10.330072950926205,-2.268029180370482,M
28958,10.875066,11.295333,10.284859,10.696940104696791,0.023127798,462.5144,0.1147,5253.742,4.6468,93.48467788100655,1.0104739999999985,6.096572866434258,5.906663820344379,-0.4986655281377516,G
28959,14.575404,15.809843,13.474342,10.591395622304088,0.02751514,384.92975,0.4445,3616.6836,4.8271,94.41626350866655,2.3355010000000007,10.18957213427867,9.255669953101297,-1.8382679812405187,M
28960,16.668295,18.25174,15.4577875,10.027118472280891,0.07784208,128.8136,0.5429,3303.3984,4.8429,99.72954869979986,2.7939525000000014,12.465780988476173,11.131275731211389,-2.5885102924845556,M
28964,12.16936,12.997185,11.277817,11.66356278264454,0.022140507,526.7975,0.4463,4347.104,4.6517,85.73709582872968,1.7193679999999993,7.553999420135504,7.057216157131265,-0.9588864628525059,K
28966,15.787611,17.319708,14.583478,10.151719206129208,0.040564094,250.26367,0.4989,3371.6985,4.9281,98.50548263748661,2.736229999999999,11.604630060665095,10.321408983910814,-2.2645635935643256,M
28967,5.9786005,6.121877,5.6528745,15.7882449265464,0.042432707,372.07727,0.0031,6874.569,3.7926,63.33826240043928,0.4690024999999993,2.0257747839170275,1.9671697754119464,1.0771320898352215,F
28971,13.589209,14.618273,12.5783415,13.31762375363801,0.019645313,677.9034,0.3044,3765.6855,4.8222,75.0884706235095,2.0399315,9.628837350690077,8.906942705723381,-1.6987770822893524,K
28973,13.669201,14.724398,12.64954,10.404330137777634,0.018330324,567.60205,0.4098,3840.3567,4.6919,96.11382825781806,2.0748580000000008,9.081957333893797,8.34547162128139,-1.4741886485125564,K
28974,15.383063,17.304245,14.082121,22.48405237077256,0.038396183,585.58044,0.0001,3032.0222,5.0458,44.47596827785007,3.222124000000001,13.980206499594885,12.142335940992567,-2.992934376397027,M
28975,15.410822,16.647438,14.261637,10.101143965895126,0.060687773,166.44446,0.42,3524.7993,4.9302,98.9986880076492,2.3858010000000007,10.990503837877394,10.0126748045281,-2.14106992181124,M
28976,11.537561,12.314453,10.675502,14.645725969911185,0.026350338,555.80786,0.3008,4318.1504,4.6026,68.2793056523414,1.6389510000000005,7.529321701612371,7.0653155198669175,-0.962126207946767,K
28978,13.315139,14.477649,12.243279,12.968183550580122,0.020227995,641.10077,0.4377,3758.552,4.6793,77.11180182634489,2.23437,9.295677812680879,8.441834744257797,-1.5127338977031188,K
28985,14.544636,15.833007,13.424235,11.035156434263452,0.023603229,467.5274,0.45,3575.0334,4.8166,90.61946751339784,2.408772000000001,10.302590663707804,9.308528470476972,-1.8594113881907888,M
28989,13.948354,15.113842,12.875086,10.303272741022704,0.018532995,555.94214,0.3503,3690.4114,4.7185,97.05653971659687,2.2387560000000004,9.528941171396326,8.66292998158709,-1.6011719926348364,M
