source_id,parallax,parallax_error,phot_g_mean_mag,bp_rp,distance_pc
132592963347568384,10.075037856813815,0.024686234,14.531954,2.4110117,99.25521017508568
132922438878995968,28.925478710935824,0.029322378,7.2067585,0.77939415,34.57159724108321
133350286341463680,15.18496969892882,0.025475165,13.899296,2.4798508,65.8545930500304
133577919608737024,11.152725578528365,0.036299128,15.275805,2.541192,89.66418055916633
133725902705100800,11.92595797221792,0.2200861,18.963919,3.8965168,83.85070636082627
133986628696034176,12.7574869246522,0.02539829,8.181694,0.6255002,78.38534390873086
135598237864814720,20.960683477053742,0.024383359,9.125907,1.0501213,47.70836795921891
135715232773818368,11.412259159472697,0.05864758,16.405455,-0.014152527,87.62506932467917
135972930811738752,16.741857557849922,0.030567685,13.827327,2.4940748,59.73052849987485
136936992055383040,13.206340199730159,0.016807573,13.560616,2.2813272,75.72120548737891
137396042455138048,21.4270784369648,0.017572213,13.056718,2.2057304,46.669918297160656
137432085820614912,11.286844203783334,0.037278384,15.316471,2.6962156,88.59872449243177
137451254258604160,12.981317955835062,0.023885196,14.198794,2.2137604,77.03378065325818
138705801322177408,10.140787972742773,0.12055264,17.427422,3.4137936,98.61166634071046
138925909806092928,16.47170464253246,0.023575107,14.362038,2.5097742,60.71017066550885
139734257010855168,15.371395522178824,0.17821604,16.70578,3.5076828,65.05590195484442
140562219332587008,12.046503921717266,0.12042251,17.740297,0.5060749,83.01163611437624
141175162702885248,10.222524290089726,0.10294943,17.198725,3.2070742,97.82319626958036
142132596813836160,22.823587658319738,0.02671431,14.332077,2.9286585,43.81432117380005
142326252594669056,12.62669752633184,0.023287358,14.155947,2.4393387,79.1972721223891
70978148497758848,11.926851037423475,0.14932814,17.87173,3.6615467,83.84442774226409
71508800296979712,14.783106700345964,0.029896993,12.330827,1.8947392,67.64477996878676
71927271847167232,11.45896355229507,0.1508926,18.089785,0.47428894,87.2679274557701
72466479220095616,11.196761960022526,0.018961819,11.011869,1.2335548,89.31153520727239
73616156065854848,15.204252470716991,0.089416444,16.257996,3.4451952,65.77107305511895
74338668349062272,10.30726135856919,0.018240372,12.535955,1.7028847,97.01898159093695
75322151435659904,11.798207997839343,0.046183642,15.770821,2.7647362,84.75863454713922
75437771955258496,11.54032675021181,0.12420322,17.365528,3.4019833,86.65265911830842
75542225559843328,11.161970636902039,0.04447689,15.741216,2.8179865,89.58991494691354
76117304500935936,16.88022307481023,0.18096098,9.279913,0.97668934,59.240923272647095
76572257501095552,15.332754157320656,0.14783294,17.943356,4.184067,65.21985481144286
76595798217424384,21.049215297660638,0.018069353,10.921026,1.6782551,47.50770923565677
76868614540049408,223.73208720990553,0.069856286,10.681062,3.188181,4.4696315690373
77007084285637888,26.035391385424443,0.029598309,12.780594,2.9918928,38.40925550901594
78278562108632960,14.996625786784161,0.04529591,15.553771,3.262062,66.6816665440338
78392125339362304,10.280115495471694,0.013567781,12.906972,1.8127146,97.27517170799216
78794099918635904,11.592441226043801,0.014605631,13.470618,2.1261177,86.26310718344475
79127904776181504,10.42090783892141,0.14882778,18.13578,3.6666832,95.96092926424944
79241669870473216,12.125320594581677,0.016091002,13.232632,2.0416975,82.47204617804994
79870590521646080,10.37581313974917,0.046161406,15.506056,2.6231089,96.37798855195791
79881654357321088,15.986948887070662,0.02110761,9.111199,0.9361124,62.55102252867921
82162037177734656,11.070141786729831,0.018649727,12.524226,1.7476244,90.33307967190946
82603598471029632,10.828480772174865,0.07218207,9.333525,0.90437317,92.34905810329599
85008707141970304,11.291185314740213,0.25675943,18.906012,0.57393646,88.56466102761931
85801180147489024,13.945241027851239,0.018626697,12.566089,1.8683596,71.70905099473104
86244768665621248,10.652594672432922,0.13474865,17.651007,3.4614487,93.87384301665278
86624581213365376,14.032417332808125,0.08222362,6.0858026,0.34765577,71.263558963713
87561914876014336,14.81841809662249,0.024551122,12.871486,2.236146,67.48358653937065
87680078016284928,12.576483311572716,0.05528868,16.05649,3.1514883,79.51348363654354
89268253843215360,14.525116230493119,0.05748985,16.3625,3.0846825,68.84626492011559
89410297001682560,12.705911868613828,0.013173027,13.081308,1.9928017,78.70352087599491
89756608804889984,12.512923462082204,0.25589442,14.542774,2.5464191,79.91737526648275
90095086587201024,15.3818185168505,0.018438987,9.002147,0.80404377,65.01181891494288
91361620903158912,13.447622156494644,0.05106282,15.301391,2.9477491,74.36258904084701
92102618725254912,33.09553589947675,0.020413853,10.113636,1.7821207,30.21555544643138
92523358017227904,13.670056163502316,0.07335562,16.067705,3.3437796,73.15258899008037
94219006810002944,16.16520344629332,0.019020401,11.479027,1.6101217,61.86126907232337
94413349785803008,11.505493655823702,0.114631936,17.207615,3.2724972,86.9150016430484
94806523976414592,11.926557668601514,0.14051415,18.159142,3.6458435,83.84649014297334
96468332722801536,15.279196628499461,0.021898342,13.850364,2.3691597,65.4484672404015
97708517414825216,12.695377068864037,0.041904956,15.425219,2.7206783,78.76883014782943
98356503425229184,14.101373282365655,0.46284863,17.80043,3.7778625,70.91507897677887
98641109433498496,16.481357985215194,0.020315386,11.324671,1.5179443,60.674611940172795
98766350679863680,11.880346328321584,0.026481051,14.094687,2.6112986,84.17263035641459
98773497505480704,10.417569556678623,0.06490911,16.485498,2.8983126,95.99167968683327
99281708104408704,17.355593840636587,0.17804387,12.811028,2.3393393,57.618310798365684
99393106667438336,13.930543927565573,0.04053843,15.4582405,2.8183908,71.7847059813087
99690146605722624,10.864341378838343,0.018211277,12.532317,1.707654,92.0442358289485
99731137773483136,11.393663032382573,0.055995815,16.48481,3.003807,87.76808627373335
99919910176157440,11.134930343737631,0.061324444,16.568064,2.7968626,89.80747693337908
99989797884119040,13.913540624454761,0.06966827,16.686825,0.27249336,71.8724318267614
100572332888212480,21.005530279232822,0.019630842,12.360169,2.046711,47.60651060490736
100965889331745280,13.709504003606494,0.017972674,12.794359,2.0415325,72.94209912604677
101199638631923200,11.668383194135796,0.022325685,8.912359,0.77639866,85.70167634729138
101612981989146752,36.901598862538435,0.017747497,10.429566,1.9570675,27.099096809465742
102030491465123840,11.057944457538907,0.040726904,15.435993,2.7526255,90.43272046082996
102413671267456128,14.610124576563395,0.020037513,9.607169,0.9394798,68.44568605555455
102461087706561024,16.44995638602267,0.016893601,13.118971,2.4111414,60.7904347302518
102847359885208704,10.779904189506256,0.26221865,18.994028,0.6354904,92.76520295731889
103117118191510144,10.850691427481772,0.06887889,15.437148,2.8761787,92.1600256244758
104232362283703168,10.791105943718483,0.013434516,12.072,1.603447,92.66890763704357
104998928046427264,16.623353197739362,0.017599186,11.24686,1.5802326,60.15633477221621
105408667927313536,11.28434146311786,0.10115314,17.23952,3.454565,88.61837469811023
105850607177115648,14.86668319917198,0.044583496,15.870858,2.7635612,67.26449918941545
106550068371206528,16.118882981890195,0.040277474,15.025231,2.829152,62.0390383827164
106564602540455296,18.67194265648125,0.0356527,15.202177,2.6789064,53.55629129746113
106642255549108096,11.464649832954892,0.026103294,14.672379,2.461894,87.22464397695961
106689053513063040,10.116769831415665,0.02701488,10.072761,0.87453365,98.84577949917316
107684936169639296,11.775553205299845,0.04107239,15.518398,2.7412739,84.92170028580297
109607123013029376,15.985290719059785,0.04974343,15.709415,3.0807505,62.557511000263965
110912105878379520,13.427881623042609,0.12339467,11.3322735,1.7309608,74.47191061648718
110942170649436672,28.39204581412557,0.024379082,14.23169,2.939558,35.221132233538505
111088852371956992,12.140275619228206,0.040784523,15.803572,2.9122744,82.37045281049171
111218079348466432,10.13794654456838,0.30873683,14.161606,2.4784613,98.63930487340863
111249548571069568,10.046782872962918,0.11897349,12.805067,1.8693581,99.53434971617814
112258354786447232,15.392736545055703,0.03320792,15.308069,2.6743536,64.96570619999403
112809652491865344,14.527053726282217,0.202088,18.572054,0.9567051,68.83708278649847
113116798488673152,21.22508179445169,0.034749802,14.922956,2.8904114,47.11407049848936
113920575848488704,10.410517084529198,0.1292464,17.654623,3.204136,96.05670802712329
115076093850220672,14.186328698264871,0.03300291,14.502847,2.8039322,70.49040109456296
117516558690950272,11.23890373240615,0.15186988,17.922964,3.587267,88.97664966349069
118289519661876352,24.83765596480662,0.020665575,8.711704,1.031805,40.2614482387926
119312374713064832,22.91668129443886,0.047332525,15.710382,3.1937628,43.63633578316891
119462492410379776,32.21155017914646,0.041055247,15.152356,3.1481447,31.04476482623284
119625495008851840,12.574482019601565,0.03409614,6.485092,0.36361408,79.52613860683591
119736889281099136,22.623130497878755,0.019137086,13.288648,2.6384325,44.20254748094055
119973146842780416,11.027871792974128,0.029976804,7.9029884,1.0884748,90.67932768651711
120231772592615680,28.80650687116361,0.076415256,15.836993,3.5665493,34.714379097489164
120292589329718272,10.606919638976146,0.13116543,17.675943,3.6243267,94.27807827688294
121116260976907008,19.931129786565528,0.08313231,16.642012,3.4512806,50.17277047054526
121278026625419264,13.831275212386576,0.09563208,16.267828,2.9885607,72.29991339514751
121759131682242560,12.330655715891432,0.021141144,13.985481,2.3313608,81.09868794010896
122378603405149696,20.086547565108056,0.032644127,14.781717,3.0361671,49.78456336304802
122409355371035008,11.221925054773436,0.021879282,10.848349,1.1694393,89.1112705813904
122676502335708800,12.894252515952557,0.0784181,14.218531,,77.5539333329184
123443102459626240,12.30333868597436,0.029999383,14.529449,2.577407,81.27875087597047
124227329128324992,13.796440275457092,0.029898092,14.197437,2.5510283,72.48246504418465
125952943908854144,20.427749263877804,0.040925056,14.234473,-0.16962719,48.953019105648146
126163324290575488,11.385099735782862,0.23626235,18.529705,0.6864071,87.83410099228595
126250563666119296,10.91057387550779,0.016025787,11.76264,1.4427929,91.65420732311928
126279464501878912,11.368113860952212,0.24280904,18.730467,3.730667,87.96533991754357
127700132308933504,13.551377628991377,0.016265491,12.044492,1.6951962,73.7932354464562
128707181880407680,14.411498985102238,0.23329589,18.88511,0.9600258,69.3890344809892
129543811445328768,11.654134518024819,0.06790105,12.195372,1.7863417,85.80645765272008
129950218430835456,12.369962099141977,0.031634595,15.298603,2.8071613,80.84099142626826
130230628256979584,18.48350779225662,0.02219535,13.848377,2.5977516,54.102284655022814
130814090972997888,13.314852438503108,0.055382587,15.963205,2.9788666,75.10409932206674
